Data from QEP013861_14-43-56-328.txt Node
Date: Tue Jul 09 14:43:56 EDT 2019
User: xiyang
Spectrometer: QEP01386
Trigger mode: 4
Integration Time (sec): 2.000000E-1
Scans to average: 1
Electric dark correction enabled: false
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
629.243	1699
629.421	1690
629.599	1689
629.777	1684
629.955	14693
630.132	14750
630.31	15075
630.488	15397
630.666	15469
630.843	15376
631.021	15283
631.199	15209
631.376	15138
631.554	15032
631.731	15061
631.909	15245
632.086	15534
632.264	15749
632.441	15989
632.618	16027
632.796	16010
632.973	16053
633.15	16010
633.327	16046
633.504	15713
633.682	15892
633.859	16016
634.036	16298
634.213	16198
634.39	16311
634.567	16546
634.744	16472
634.921	16638
635.098	16627
635.274	16575
635.451	16565
635.628	16502
635.805	16389
635.982	16386
636.158	16417
636.335	16696
636.511	16888
636.688	17036
636.865	17073
637.041	17147
637.218	17220
637.394	17318
637.571	17253
637.747	17293
637.923	17194
638.1	17154
638.276	17302
638.452	17295
638.628	17465
638.805	17496
638.981	17294
639.157	17172
639.333	17008
639.509	17250
639.685	17059
639.861	16943
640.037	16923
640.213	17292
640.389	17252
640.565	17119
640.74	16901
640.916	16890
641.092	16987
641.268	17149
641.443	17279
641.619	17152
641.795	16990
641.97	16915
642.146	17097
642.321	17496
642.497	17552
642.672	17458
642.848	17276
643.023	17100
643.199	17203
643.374	17314
643.549	17255
643.724	17084
643.9	16929
644.075	17257
644.25	17486
644.425	17496
644.6	17078
644.775	16881
644.95	16786
645.125	16949
645.3	16964
645.475	16842
645.65	16717
645.825	16649
646	16495
646.175	16264
646.349	16349
646.524	16621
646.699	16457
646.874	16362
647.048	16209
647.223	15967
647.397	15997
647.572	15960
647.746	16304
647.921	16065
648.095	15927
648.27	15896
648.444	16058
648.618	16382
648.793	16301
648.967	16017
649.141	15368
649.315	14989
649.49	14936
649.664	15430
649.838	16134
650.012	16420
650.186	16517
650.36	16594
650.534	16699
650.708	16728
650.882	16521
651.056	16464
651.23	16009
651.403	15446
651.577	15116
651.751	15477
651.925	15947
652.098	16301
652.272	16235
652.446	16313
652.619	16365
652.793	16338
652.966	16368
653.14	16093
653.313	16044
653.487	16218
653.66	16453
653.833	16393
654.007	16235
654.18	15966
654.353	15716
654.526	15577
654.7	15599
654.873	15602
655.046	15656
655.219	15335
655.392	15021
655.565	14921
655.738	14335
655.911	13160
656.084	11492
656.257	11191
656.43	12890
656.602	14465
656.775	14766
656.948	14872
657.121	14991
657.293	14942
657.466	15130
657.639	15452
657.811	15580
657.984	15491
658.156	15397
658.329	15282
658.501	15245
658.674	15268
658.846	15380
659.018	15176
659.191	14784
659.363	14739
659.535	14948
659.707	15118
659.88	15061
660.052	15158
660.224	15008
660.396	14863
660.568	14861
660.74	14718
660.912	14674
661.084	14771
661.256	14812
661.428	14742
661.6	14684
661.771	14685
661.943	14592
662.115	14477
662.287	14481
662.458	14360
662.63	14226
662.802	14191
662.973	14069
663.145	13767
663.316	13538
663.488	13629
663.659	13773
663.831	13733
664.002	13682
664.174	13507
664.345	13394
664.516	13489
664.687	13466
664.859	13438
665.03	13481
665.201	13382
665.372	13322
665.543	13235
665.714	13164
665.885	13110
666.056	12844
666.227	12743
666.398	12644
666.569	12802
666.74	12792
666.911	12668
667.082	12689
667.252	12718
667.423	12658
667.594	12294
667.764	12111
667.935	12307
668.106	12424
668.276	12423
668.447	12402
668.617	12325
668.788	12292
668.958	12269
669.129	12209
669.299	12198
669.469	12029
669.64	11932
669.81	11942
669.98	11985
670.15	11961
670.321	11782
670.491	11796
670.661	11862
670.831	11835
671.001	11766
671.171	11749
671.341	11633
671.511	11498
671.681	11367
671.851	11468
672.02	11483
672.19	11566
672.36	11552
672.53	11556
672.699	11496
672.869	11646
673.039	11629
673.208	11565
673.378	11494
673.547	11471
673.717	11465
673.886	11486
674.056	11411
674.225	11412
674.395	11437
674.564	11371
674.733	11377
674.903	11259
675.072	11330
675.241	11344
675.41	11356
675.579	11396
675.748	11359
675.917	11490
676.087	11475
676.256	11379
676.425	11451
676.593	11279
676.762	11229
676.931	11342
677.1	11342
677.269	11325
677.438	11447
677.606	11425
677.775	11495
677.944	11469
678.112	11442
678.281	11333
678.45	11371
678.618	11375
678.787	11432
678.955	11512
679.124	11497
679.292	11528
679.46	11373
679.629	11517
679.797	11520
679.965	11554
680.134	11641
680.302	11513
680.47	11627
680.638	11631
680.806	11672
680.974	11663
681.142	11764
681.31	11844
681.478	11907
681.646	11891
681.814	11969
681.982	11973
682.15	12102
682.318	12114
682.486	12307
682.653	12301
682.821	12172
682.989	12376
683.156	12488
683.324	12529
683.492	12586
683.659	12596
683.827	12464
683.994	12417
684.162	12341
684.329	12656
684.496	13172
684.664	13245
684.831	13356
684.998	13455
685.166	13512
685.333	13498
685.5	13464
685.667	13669
685.834	13864
686.001	13978
686.168	14071
686.335	14243
686.502	13949
686.669	11340
686.836	9968
687.003	10624
687.17	11197
687.337	11901
687.504	12452
687.67	13193
687.837	13892
688.004	14950
688.17	15355
688.337	15096
688.504	14679
688.67	14887
688.837	14732
689.003	15250
689.17	15077
689.336	15664
689.502	15619
689.669	16032
689.835	16681
690.001	16192
690.168	17249
690.334	16831
690.5	17220
690.666	18033
690.832	17703
690.998	18741
691.164	18846
691.33	18172
691.496	19162
691.662	19519
691.828	19555
691.994	20373
692.16	20123
692.326	19464
692.492	20318
692.657	20968
692.823	19919
692.989	20135
693.155	20794
693.32	20742
693.486	21809
693.651	21887
693.817	21114
693.982	20296
694.148	21013
694.313	22201
694.479	23351
694.644	22642
694.809	22655
694.975	23641
695.14	24255
695.305	24331
695.47	24087
695.635	23969
695.801	25113
695.966	24672
696.131	25718
696.296	26908
696.461	27113
696.626	28076
696.791	28695
696.955	28389
697.12	28499
697.285	29123
697.45	29089
697.615	28172
697.779	27660
697.944	28939
698.109	29718
698.273	30464
698.438	29858
698.603	28810
698.767	28369
698.932	28763
699.096	30193
699.26	29164
699.425	30428
699.589	31923
699.754	30016
699.918	30164
700.082	31915
700.246	31516
700.411	28855
700.575	30212
700.739	32494
700.903	32660
701.067	32029
701.231	33242
701.395	32870
701.559	29840
701.723	32240
701.887	34094
702.051	34340
702.214	32650
702.378	32689
702.542	33122
702.706	32077
